# Minimal Reproduction Dataset Exported from LATOOLS on 2018:04:13 10:02:16
# Analysis described in '../analysis.log'
# Run latools.reproduce to import analysis.
#
# Sample: Sample-1
# Analysis Time: 2015-10-29 15:11:05
Time,Al27,Ba137,Ba138,Ca43,Ca44,Mg24,Mg25,Mn55,Sr88
89.982,33150.390272000004,150.0,700.02,384817.8723840001,5797760.798464,212137.60313600002,31361.204080000003,8652.16,434915.59761600004
90.339,30296.406224000002,150.0,700.02,344552.96129600005,5193638.682544,192715.68558400002,27571.842367999998,8752.2,407886.28262400004
90.696,26050.362224,150.0,512.512,292198.21718400007,4406685.500560001,166466.367376,23520.771264000003,8802.23,364037.199632
91.053,20385.277856000004,87.5,237.5,220737.60409600002,3331032.8472160003,128783.46468800002,18013.612448,8151.91,291224.331632
91.41,14706.08,50.0,225.0,151541.38915200002,2288923.9976000004,90667.74035200001,12595.464464,8251.96,211132.19262400002
91.767,6001.01,25.0,87.5,42551.55,637159.44,30926.82,3825.41,7651.69,87324.7
92.124,3900.43,0.0,12.5,15807.12,225237.97,11570.42,1650.08,8101.89,30894.84
92.481,3700.39,12.5,0.0,6834.67,91739.46,4633.94,575.01,7401.58,11537.27
92.838,3300.31,25.0,25.0,2800.22,53180.56,1900.1,275.0,6951.39,6334.52
93.195,2600.19,25.0,25.0,833.35,24917.7,833.35,350.0,6701.29,1166.71
93.552,2500.194,0.0,0.0,666.68,22063.88,466.67,50.0,7551.64,633.35
93.909,1400.06,0.0,12.5,333.34,19310.63,266.67,100.0,7701.71,133.33
94.266,1900.1,5.0,0.0,333.34,15707.04,433.34,135.0,7691.712000000001,66.67
94.623,1600.07,0.0,0.0,333.34,15356.73,366.67,50.0,7551.64,0.0
94.98,2040.118,0.0,12.5,500.01,13255.01,266.67,250.0,6901.37,66.67
95.337,2048.1204,0.0,25.0,460.00600000000003,14826.295999999998,300.0,125.0,7561.662,60.002
95.694,1900.1,7.5,0.0,366.67,14205.75,266.67,300.0,7701.71,66.67
96.051,2300.154,0.0,25.0,466.67,15356.73,273.334,225.0,6801.33,0.0
96.408,1700.08,12.5,0.0,466.67,14856.312000000002,133.33,200.0,7151.47,33.334
96.765,2600.19,0.0,0.0,466.67,14656.13,266.67,125.0,7701.71,0.0
97.122,2500.188,0.0,0.0,333.34,13955.55,236.00240000000002,200.0,8051.87,0.0
97.479,2500.188,0.0,0.0,366.67,14305.84,247.73615999999998,275.0,7851.77,5.3332000000000015
97.836,1900.1,0.0,0.0,333.34,14906.34,100.0,250.0,7941.8200000000015,0.0
98.193,1700.08,0.0,2.5,233.33,14956.38,289.3364,150.0,7251.51,0.0
98.55,1820.1,5.0,0.0,166.67,14956.38,300.0,125.0,7801.75,0.0
98.908,1100.03,0.0,0.0,166.67,14045.662,266.67,185.0,7851.77,10.666960000000001
99.265,1600.07,0.0,0.0,166.67,12654.57,333.34,125.0,7801.75,20.0008
99.622,1480.0696,37.5,0.0,333.34,12704.6,533.34,150.0,7901.8,0.0
99.979,1676.0904000000003,0.0,25.0,333.34,13495.226,566.68,155.0,7901.8,0.0
100.336,1000.03,37.5,25.0,333.34,12604.53,400.0,25.0,8552.11,0.0
100.693,1768.0983999999999,0.0,25.0,166.67,13433.173200000001,400.0,200.0,8171.932000000001,33.33
101.05,1880.106,25.0,0.0,200.0,12354.35,500.01,200.0,7651.69,33.33
101.407,1900.1,0.0,0.0,246.668,13490.811040000002,200.0,189.0,7751.73,0.0
101.764,1900.1,0.0,0.0,133.33,13455.16,466.67,195.0,8111.904,39.998000000000005
102.121,1200.04,0.0,0.0,300.0,13855.492,500.01,75.0,7703.7188,0.0
102.478,1600.07,5.0,0.0,300.0,12704.6,533.34,125.0,7701.71,33.33
102.835,1800.09,0.0,0.0,300.0,13755.4,333.34,130.0,6651.27,40.0
103.192,2000.11,0.0,0.0,300.0,13785.446,366.67,175.0,7211.51,66.67
103.549,2200.138,0.0,0.0,266.67,12954.79,466.67,75.0,7101.45,0.0
103.906,2100.12,7.5,0.0,366.67,14105.67,466.67,175.0,6351.16,33.33
104.263,2300.15,0.0,12.5,306.67,14305.84,486.67400000000004,175.0,7101.45,40.0
104.62,2000.11,0.0,12.5,200.0,13054.86,500.01,125.0,7341.586,28.0
104.977,1800.09,0.0,37.5,200.0,15106.51,266.67,75.0,7501.62,0.0
105.334,2020.1219999999998,0.0,25.0,200.0,15406.77,420.004,140.0,6401.18,0.0
105.691,1400.06,0.0,0.0,366.67,14906.34,400.0,100.0,7201.49,0.0
106.048,2000.11,12.5,0.0,400.0,15376.79,233.33,100.0,6701.29,26.666
106.405,2000.11,0.0,5.0,320.002,14355.88,366.668,50.0,7531.646000000001,0.0
106.762,2300.15,12.5,0.0,233.33,14405.92,266.67,150.0,7551.64,33.33
107.119,2560.192,0.0,0.0,66.67,12954.79,400.0,75.0,7401.58,0.0
107.476,2300.15,0.0,0.0,233.33,14355.88,233.33,190.0,7401.58,33.33
107.833,2272.1504,0.0,2.5,233.33,15056.47,266.67,175.0,6251.12,0.0
108.19,1900.1,0.0,0.0,253.334,14706.17,166.67,275.0,7651.704000000001,24.798848000000007
108.547,1900.1,0.0,0.0,166.67,15456.81,266.67,250.0,7377.58216,30.66624000000001
108.904,1640.078,0.0,7.5,266.67,14105.67,366.67,225.0,7631.6868,0.0
109.261,1600.07,0.0,0.0,333.34,14856.29,400.0,225.0,7401.58,26.667200000000005
109.618,900.02,12.5,12.5,233.33,13255.01,266.67,200.0,6951.39,0.0
109.975,1760.094,0.0,17.5,333.34,14085.673999999999,353.336,325.0,8131.9360000000015,0.0
110.332,1780.0984000000003,7.5,0.0,286.666,13551.246799999999,300.0,325.0,8271.998000000001,0.0
110.69,1800.09,0.0,25.0,233.33,13104.9,300.0,325.0,7451.6,0.0
111.047,1824.0972800000004,0.0,0.0,233.33,13054.86,366.67,125.0,8101.89,21.334000000000003
111.404,1700.08,25.0,0.0,233.33,13014.062160000001,133.33,215.0,7907.808400000002,0.0
111.761,1700.08,37.5,0.0,233.33,11954.08,393.338,150.0,7251.51,40.0
112.118,1800.09,0.0,12.5,300.0,13170.9768,378.6716,150.0,8231.962000000001,0.0
112.475,1900.1,25.0,12.5,466.67,13004.82,433.34,25.0,8001.84,33.33
112.832,1900.1,25.0,12.5,466.67,13004.82,433.34,125.0,8001.84,0.0
113.189,1900.1,25.0,12.5,466.67,13004.82,433.34,125.0,8001.84,0.0
113.546,1900.1,25.0,12.5,466.67,13004.82,433.34,125.0,8001.84,0.0
113.903,1900.1,25.0,100.0,466.67,13004.82,433.34,125.0,8001.84,0.0
114.26,5281.0828,25.0,100.0,466.67,937466.92,36904.85,7301.5,8001.84,123033.49504000001
114.617,7129.640912000002,165.0,999.0584,111201.468624,937466.92,36904.85,7301.5,8001.84,195793.41718400002
114.974,8401.99,250.0,1371.5824,184462.666384,3418048.0655360008,510716.95614400017,65447.570480000024,11848.679520000002,278302.74
115.331,12306.689760000003,250.0,1651.7001599999999,240909.61,4710706.720048002,747623.0092160002,95203.90492800003,12809.543152000002,347401.83593600005
115.688,14296.785360000002,250.0,1712.220512,344360.56008,6127165.109696002,1001301.1722400003,127369.18132800005,14210.471152000004,404654.853728
116.045,16258.25136,275.0,1962.62,407741.200896,7066627.685424002,1153560.0684160003,147576.01129600004,15628.432400000002,450553.5490560001
116.402,17708.82,275.0,1612.58,465900.166896,7769963.192624003,1255756.0048640002,161861.97929600003,15006.48,480024.4483040001
116.759,18209.32,250.0,1612.58,498886.523136,8205901.914144002,1301995.5925760004,168311.69480000003,16007.37,498013.4050400001
117.116,18209.32,250.0,1575.08,519335.4971999999,8477488.277424002,1315697.8192160004,169885.37035200003,14756.27,505144.87113600003
117.473,18209.32,250.0,1575.08,531704.44,8637914.937248,1304126.1283040002,169272.55080000003,15226.694000000003,509755.12
117.83,18209.32,250.0,1387.56,531704.44,8732834.917808002,1276698.1769760002,163951.55,14155.77,503438.0764
118.186,16507.66,250.0,1300.05,531704.44,8791368.403392002,1236818.889728,157064.87,14706.22,498422.45200000005
118.544,16908.066000000003,287.5,1300.05,531704.44,8818878.351056002,1184991.971424,150557.4,15236.718,481423.45
118.901,15907.12,287.5,1300.05,531704.44,8848280.897920001,1124570.1231200001,140653.47,15677.104000000001,481423.45
119.258,16007.21,150.0,1300.05,540488.23,8823478.32,1048726.395008,134531.45,14055.68,481423.45
119.615,15987.2,162.5,1300.05,546344.09,8823478.32,987837.0070400002,133498.71,15056.564000000002,481423.45
119.972,16107.3,162.5,1300.05,546344.09,8823478.32,868218.57,126145.36,13905.56,481423.45
120.329,15006.33,162.5,1300.05,546344.09,8823478.32,868218.57,122580.0564,14205.8,481423.45
120.686,15006.33,162.5,1412.56,546344.09,8823478.32,868218.57,116717.27768000001,14075.722,473817.1
121.043,13104.83,162.5,1412.56,546344.09,8948087.141520001,861259.33,108228.01,14085.730000000001,473817.1
121.4,13104.83,162.5,1412.56,546344.09,9009704.643520001,861259.33,107750.12,12454.46,473817.1
121.757,13104.83,162.5,1412.56,546344.09,9071322.145520002,861259.33,107750.12,13955.6,473817.1
122.114,12124.178000000002,162.5,1500.07,546320.2816000001,9103726.874080002,861259.33,107750.12,13505.25,473817.1
122.472,11203.53,187.5,1400.06,543972.05,9131565.83,861434.07,107750.12,13455.21,473817.1
122.829,10102.87,187.5,1400.06,543972.05,9131565.83,861434.07,107750.12,13455.21,473817.1
123.186,10102.87,187.5,1400.06,543972.05,9101428.25424,854548.9992800001,105888.99,13705.41,478197.05
123.543,10102.87,187.5,1400.06,543972.05,9086165.641600002,844756.1746080001,105888.99,14105.72,475269.12
123.9,10102.87,187.5,1400.06,543972.05,9026278.139600001,830502.9591360001,105888.99,13255.05,475269.12
124.257,9002.28,187.5,1400.06,543972.05,8965448.64,804998.3871360001,105888.99,12604.57,475269.12
124.614,9102.33,237.5,1575.08,549597.914,8832128.32,790167.9926400001,105888.99,13655.37,470281.8
124.97,9102.33,250.0,1575.08,548991.48,8832128.32,733911.21,113698.11560000002,13655.37,462800.82
125.328,9102.33,250.0,1575.08,548991.48,8810018.95088,749924.3,118273.80440000002,13655.37,462800.82
125.685,9102.33,250.0,1575.08,548991.48,8777365.814016001,767482.18,122162.03240000003,13655.37,462800.82
126.042,9102.33,200.0,1575.08,548991.48,8727402.395552002,852170.5307200002,121360.76024000002,12854.75,461356.26
126.399,8401.99,212.5,1687.59,548991.48,8640850.987552002,897106.1711680002,123131.46336000002,11954.11,461356.26
126.756,8902.23,250.0,1725.09,548991.48,8561066.093408002,944031.6632000001,116932.79,12054.18,461356.26
127.113,8742.168000000001,212.5,1575.08,540741.16,8399371.28,958148.013824,127127.32,12014.17,461356.26
127.47,7501.58,175.0,1575.08,540741.16,8399371.28,986767.2162880001,131962.31,10903.42,461356.26
127.827,8430.0116,200.0,1575.08,540741.16,8399371.28,935920.46,136143.63,11804.01,479826.846
128.184,8247.52232,200.0,1575.08,540741.16,8399371.28,1040129.9903680001,145594.50920000003,12304.36,487508.1020000001
128.541,8001.8,200.0,1575.08,537373.29,8399371.28,1065737.04688,147464.768576,12304.36,495189.3580000001
128.898,8401.99,137.5,1512.57,537373.29,8399371.28,1102925.31872,150327.672576,12304.36,499762.54
129.255,8401.99,137.5,1512.57,537373.29,8364466.6391360015,1110455.087728,152067.77728,10803.36,499762.54
129.612,8401.99,137.5,1512.57,537373.29,8315775.112448,1104477.5619040001,150458.15,11503.81,499762.54
129.969,7501.58,137.5,1287.554,537373.29,8222015.578448,1081832.941856,148238.77552000002,11553.84,499762.54
130.326,7901.76,125.0,950.03,537373.29,8128896.587232,1044413.6753120002,143324.67,11753.996000000003,499762.54
130.683,6401.15,125.0,950.03,537373.29,7930573.61,1000548.1854720002,141048.2476,11653.91,499762.54
131.04,7001.38,125.0,950.03,537373.29,7930573.61,943048.59,134483.99760000003,10753.33,499762.54
131.397,7281.5019999999995,125.0,950.03,537029.67,7930573.61,902534.3700000001,128626.88560000001,10653.26,731668.6031040001
131.754,7101.42,125.0,950.03,532261.922,7930573.61,832681.01,117914.24,10713.316,814039.7928160001
132.111,7701.67,125.0,950.03,524938.49,7930573.61,817571.44,114039.11,10102.94,878951.3702400002
132.468,8401.99,162.5,1250.05,524938.49,7930573.61,797612.4661119999,108870.4992,10102.94,832425.0760960001
132.825,8401.99,162.5,1250.05,519817.07000000007,7930573.61,774634.9118080002,103865.99720000001,10102.94,765422.0975360001
133.182,8762.166000000001,187.5,1250.05,512134.94,7982897.834,742975.925808,95279.3,10002.88,558689.73
133.539,8602.08,175.0,1200.04,512134.94,8017780.65,711179.762512,92891.73,10253.03,558689.73
133.896,9002.28,75.0,1200.04,512134.94,8017780.65,659276.51,92313.74,10453.14,558689.73
134.254,9302.43,75.0,1200.04,512134.94,8114967.076336,644794.02,90403.29280000001,9752.74,558689.73
134.611,9062.326000000001,75.0,1200.04,512134.94,8113761.454736002,619900.14,88967.26400000001,10703.308,548348.569712
134.968,8502.03,75.0,1200.04,512134.94,8045896.296736001,598330.338,85529.99,10303.05,532592.377712
135.325,8101.85,75.0,1200.04,518725.1540000001,7942947.304416001,563747.02,82365.11,11453.77,516836.18571200006
135.682,7801.71,75.0,1200.04,523118.63,7678454.86,558313.1,82365.11,11563.874,479908.77
136.039,9202.38,150.0,1200.04,523118.63,7678454.86,558313.1,79050.59400000001,11095.5648,479908.77
136.396,9402.49,125.0,737.52,523118.63,7678454.86,551371.5412,74078.82,11053.52,479908.77
136.753,9402.49,125.0,1067.538,523118.63,7678454.86,538371.89472,74078.82,9602.65,479908.77
137.109,9402.49,125.0,925.03,520955.74,7678454.86,522595.62471999996,71729.65800000001,10603.23,479908.77
137.467,9402.49,162.5,925.03,520955.74,7654128.2517760005,511615.3408,69716.87400000001,9202.44,709395.2523040001
137.824,9402.49,175.0,925.03,515608.028704,7587403.467232001,479431.75,64014.9,10172.988000000001,815647.4123520001
138.181,11263.636000000002,137.5,950.03,507354.14028800005,7445255.871872001,479431.75,64014.9,10052.91,920779.2596640002
138.538,11635.8652,137.5,950.03,491997.8286720001,7190881.229920002,468057.97184000013,61085.00000000001,10052.91,961940.8228000002
138.895,12504.4,137.5,950.03,467050.3332960001,6788040.920256002,454058.56318400014,57618.1,10052.91,962321.2997120003
139.252,12504.4,100.0,950.03,431535.7055360001,6241419.587008002,430020.47326400015,54030.27582400001,9864.846000000001,916657.8126720003
139.609,12504.4,137.5,950.03,383966.2300800001,5528779.999200001,394285.91219200013,50170.6,9534.670000000002,834162.7572480002
139.966,12504.4,162.5,950.03,326069.8010080001,4683655.542224001,345299.2136960001,44149.341056000005,8402.03,720182.0199680002
140.323,12504.4,150.0,712.52,256306.66262400002,3683957.1481760005,284357.8767840001,37241.805072,8402.03,576221.1172480002
140.68,11730.47928,62.5,400.0,186241.66800000003,2670145.0038400004,211783.08744000006,28397.883072000004,8402.03,419510.01489600004
141.037,10729.915280000003,25.0,87.5,95358.49,1408089.68,138771.68,19834.827248000005,8372.036,233060.31
141.394,8829.08528,0.0,37.5,45893.29,595192.59,46560.76,5950.99,7401.58,81998.15
141.751,7501.58,0.0,50.0,15873.85,595192.59,18509.61,2700.2,7851.77,30260.36
142.108,3000.25,0.0,12.5,5867.65,323190.94664,7568.27,900.02,7481.62,13271.87
142.465,3800.5200000000004,50.0,25.0,2333.49,71991.04,3700.38,175.0,7101.45,4767.34
142.822,2000.11,50.0,0.0,900.02,21613.32,633.34,100.0,6651.27,2000.12
143.179,2200.14,12.5,0.0,766.68,19510.86,766.68,150.0,7241.524,1333.39
143.536,2300.15,0.0,25.0,433.34,18860.328,700.01,125.0,6351.16,1066.7
143.893,2140.138,25.0,37.5,514.6756,15707.04,566.68,100.0,7601.66,166.67
144.25,2040.1260000000002,25.0,37.5,440.008,16057.35,200.0,180.0,7271.5380000000005,66.67
144.607,1200.04,20.0,0.0,266.67,14856.29,433.34,200.0,7351.56,93.334
144.964,1700.08,0.0,0.0,266.67,12704.6,353.336,175.0,6601.25,0.0
145.321,1760.0931200000002,0.0,0.0,266.67,14976.442,200.0,100.0,7101.45,33.33
145.679,1800.09,0.0,0.0,333.336,15076.53,350.66920000000005,300.0,7451.6,0.0
146.036,2040.1256000000003,5.0,0.0,400.0,14906.34,433.34,245.0,8071.904,0.0
146.393,1700.08,0.0,0.0,266.67,15356.73,300.0,250.0,7401.58,0.0
146.75,1824.1100000000001,0.0,0.0,466.67,14205.75,406.672,225.0,8083.897600000002,0.0
147.107,1528.0807999999997,0.0,25.0,466.67,15106.524,366.67,325.0,8191.944000000001,33.33
147.464,900.02,2.5,25.0,300.0,14405.92,200.0,350.0,7901.8,0.0
147.821,900.02,0.0,25.0,533.34,14227.807600000002,233.33,250.0,7901.8,33.33
148.178,1600.07,0.0,0.0,533.34,12904.75,200.0,200.0,7501.62,0.0
148.535,2000.126,2.5,0.0,533.34,13565.294000000002,313.336,200.0,7951.82,0.0
148.892,2172.1408,0.0,5.0,380.004,13355.09,266.67,125.0,7711.7232,6.666
149.249,2200.14,0.0,0.0,133.33,11653.87,333.34,75.0,8001.856000000001,0.0
149.606,2560.188,0.0,0.0,166.67,13004.82,200.0,175.0,6751.31,0.0
149.963,2400.16,0.0,0.0,266.67,13905.566,353.338,185.0,7471.63,33.33
150.32,2700.21,25.0,12.5,266.67,14115.7032,317.3364,175.0,7401.58,33.33
150.677,2620.1960000000004,0.0,12.5,266.67,14606.08,166.67,225.0,6251.12,33.332
151.034,2660.202,25.0,25.0,333.34,14055.63,400.004,150.0,7151.47,0.0
151.391,2000.11,0.0,25.0,366.67,13905.51,300.0,200.0,7151.47,0.0
151.748,2600.19,0.0,50.0,433.34,14756.232000000004,466.67,50.0,7151.47,6.666
152.105,2200.14,0.0,37.5,366.67,15046.478,393.336,100.0,7251.52,0.0
152.462,2600.19,7.5,0.0,366.67,14055.63,266.67,125.0,6851.35,0.0
152.819,2300.15,0.0,0.0,366.67,14686.19,400.0,100.0,6851.35,0.0
153.176,1900.1,12.5,0.0,400.0,12704.6,200.0,225.0,6851.35,0.0
153.533,1800.09,15.0,12.5,433.34,13745.436000000002,266.67,125.0,6701.29,0.0
153.89,900.02,12.5,7.5,333.34,12354.35,333.34,200.0,7351.56,66.67
154.247,1780.094,0.0,0.0,233.33,13054.86,326.672,250.0,7571.662,66.67
154.604,1664.0872,0.0,0.0,266.67,14275.862000000001,166.67,250.0,7571.662,33.33
154.961,1700.08,0.0,0.0,266.67,14806.25,366.67,150.0,7401.58,0.0
155.318,1648.0896000000002,12.5,12.5,400.0,14680.162400000001,320.002,225.0,6701.29,66.67
155.675,800.02,12.5,25.0,340.004,14506.0,300.0,150.0,7251.51,66.67
156.032,1556.0800000000002,37.5,25.0,333.336,14205.75,233.33,150.0,7471.622,0.0
156.389,1560.0772,0.0,0.0,33.33,13154.94,200.0,220.0,7571.662,46.668000000000006
156.746,1400.06,37.5,0.0,233.33,13054.86,333.34,200.0,6651.27,66.67
157.103,1704.0874400000002,25.0,0.0,260.0,13575.266000000001,233.33,250.0,7201.49,0.0
157.461,1652.8814880000004,37.5,12.5,300.0,13355.09,386.67,50.0,6901.378,133.33
157.818,1600.07,12.5,25.0,233.33,13705.36,366.67,250.0,6451.2,133.33
158.175,1600.07,12.5,25.0,233.33,13705.36,366.67,250.0,6451.2,133.33
158.532,1600.07,12.5,25.0,233.33,13705.36,366.67,250.0,6451.2,133.33
158.889,1600.07,12.5,25.0,233.33,13705.36,366.67,250.0,6451.2,2233.48
159.246,1600.07,12.5,182.5,233.33,13705.36,366.67,250.0,6451.2,2233.48
159.603,9759.977840000001,12.5,287.5,88623.92016000002,13705.36,51173.39,4939.438336000001,6451.2,217010.49857599998
159.96,14022.282880000002,132.5,287.5,97335.96,1067989.6951360002,51173.39,7284.157504000002,6451.2,321886.500784
160.317,18074.627440000004,212.5,287.5,243856.53688000003,1578786.3691360003,153946.97172800003,9855.121504000002,9185.945680000003,433000.538496
160.674,21366.497872000007,212.5,857.53,328486.2706720001,2567688.73,203740.37372800004,11973.595840000002,10186.089920000002,496983.634608
161.031,24733.146400000005,212.5,971.536,424052.41793600004,2567688.73,300140.4,13104.82,11246.64392,538679.535664
161.388,26219.33,237.5,1237.55,497988.2826080001,5397191.630592,300140.4,13104.82,12061.08832,562564.8041599999
161.745,27184.02528,225.0,1237.55,559128.190624,6822445.029488001,531334.7328000001,46416.5032,11753.97,568095.85
162.102,28322.55,212.5,1237.55,604676.2535360001,8354374.2159520015,653552.6812320002,65639.241472,12414.466,592215.1612
162.459,28322.55,212.5,1275.05,635509.756976,9293048.736912,788569.0969280002,86057.52,12154.25,601895.5252
162.816,27060.66,212.5,1275.05,654494.8197120001,9946906.869872,880722.0659680002,110611.587568,11103.55,611575.8892
163.173,25918.88,212.5,1275.05,670092.01,10284354.637584,949901.8079520003,129239.315648,10653.26,616497.67
163.53,24416.77,212.5,1275.05,670092.01,10451554.790688,995519.7365600003,145531.364016,11703.94,616497.67
163.887,24416.77,250.0,1275.05,682749.1179999999,10529956.49,1016551.2781280002,156590.58662400002,11393.742,616497.67
164.244,23455.578,162.5,1275.05,685280.5395999999,10529956.49,1038957.9981120002,163961.35478400002,10953.45,616497.67
164.601,22434.322000000004,162.5,1187.54,685221.301184,10529956.49,1016387.85,166926.89102400004,11403.74,616497.67
164.958,19610.81,162.5,1125.04,684554.42032,10529956.49,1072137.979216,167060.57945600004,11583.876000000002,612599.3612800001
165.315,19310.49,162.5,1025.03,676840.616464,10509953.58176,1080048.5891200001,165437.14128,11303.68,603825.7272800001
165.672,18109.22,162.5,1025.03,667287.3224640001,10469776.54776,1086655.1702400001,158957.41505600003,11303.68,595052.09328
166.029,18109.22,162.5,1025.03,653344.29,10429599.51376,1070063.30856,153178.882,11303.68,572629.5
166.386,18109.22,225.0,1025.03,643420.72,10329071.32,1035926.1464800001,143761.79960000003,10953.45,572629.5
166.743,18109.22,225.0,1025.03,643420.72,10329071.32,991653.7521280001,130400.88,9902.82,554344.09
167.1,18109.22,187.5,1025.03,643420.72,10269086.9776,928408.94,127076.96,11083.554,554344.09
167.457,17408.52,187.5,1125.04,643420.72,10213259.6336,887237.62264,117561.92,10603.23,546610.88
167.814,17008.14,187.5,1125.04,643420.72,10154718.2,830147.9846400002,115272.0,10959.4688,546610.88
168.171,17008.14,187.5,1112.54,642556.52,10049934.6,771796.05,109108.34,10052.91,546610.88
168.528,17008.14,187.5,825.02,631119.02,10037133.04,718848.58,101614.19,11403.74,546610.88
168.885,17008.14,200.0,825.02,631119.02,10018019.776560001,702931.98,96510.92,11153.58,546610.88
169.243,16087.316,200.0,825.02,631119.02,9986022.586352002,694442.01,95907.67,10803.36,540644.3060000001
169.6,14706.08,150.0,825.02,622278.14,9936764.460352002,682389.47,95907.67,10553.2,534144.072
169.957,14706.08,150.0,825.02,622278.14,9909061.9124,682389.47,95907.67,9902.82,514109.71
170.314,14706.08,150.0,825.02,622278.14,9790842.41,682389.47,95907.67,10503.17,514109.71
170.671,15706.94,150.0,825.02,622105.48,9790842.41,682389.47,95907.67,10603.23,509617.53
171.028,15807.046000000004,150.0,1087.54,622105.48,9721326.90728,682389.47,95907.67,10453.14,503974.476
171.385,15706.94,150.0,1087.54,622105.48,9655378.623280002,682389.47,99502.32,11223.634000000002,491648.81
171.742,15706.94,150.0,1087.54,615690.7875999999,9570039.24528,682389.47,99502.32,11503.81,485894.44
172.099,15706.94,150.0,1087.54,610701.0279999999,9461100.99,672639.092,99502.32,11503.81,485894.44
172.456,15706.94,150.0,1087.54,601436.47,9364145.52,669157.7640000001,103147.96,10783.37,485894.44
172.813,15406.68,162.5,1175.04,585752.23,9364145.52,633637.58,103147.96,9852.79,485894.44
173.17,15406.68,137.5,1162.54,585752.23,9343355.78208,664982.83,103147.96,9552.63,485894.44
173.527,15406.68,175.0,1162.54,585752.23,9331475.931839999,665985.89,103147.96,10140.9724,485894.44
173.884,15406.68,175.0,1162.54,585752.23,9270294.703104,767967.225152,103147.96,10543.222,492667.18
174.241,15446.725999999999,175.0,1162.54,580110.2339999999,9196045.639104,819340.2071519999,98044.26,9752.74,497182.34
174.598,14505.92,175.0,1162.54,577102.28,9144368.29056,892643.2595520001,108781.36,10353.08,497182.34
174.955,15206.5,175.0,1250.05,566192.2,8992900.2,921847.74,114668.13,9632.686,497182.34
175.312,15206.5,162.5,1037.53,562062.51,8992900.2,1015239.6249760002,122507.402,9102.38,494563.32
175.669,15206.5,200.0,1037.53,554803.53,8963459.888,1065351.0333760001,128337.59,8402.03,494563.32
176.026,15206.5,137.5,1025.03,554803.53,8919299.42,1112841.0298240003,131206.75,8802.23,494563.32
176.383,15206.5,137.5,1025.03,554803.53,8919299.42,1137489.2938880003,137932.3,8502.08,494563.32
176.74,15206.5,100.0,1025.03,554803.53,8900371.162880002,1146032.5264960001,147795.42799999999,9102.38,494563.32
177.097,16828.014,100.0,1025.03,554803.53,8873637.616896002,1147555.333728,153047.50576,9352.52,495343.206
177.454,17708.82,100.0,1025.03,554803.53,8831341.520896003,1126027.24,157722.51192000002,8552.11,491713.0
177.811,17708.82,100.0,1077.536,559627.914,8804559.9472,1141180.62,156622.128768,8972.334,491713.0
178.168,17889.050000000003,100.0,987.53,559868.694,8707818.94,1123074.0304160002,155746.271616,9002.33,491713.0
178.525,17468.656000000003,100.0,987.53,556007.43,8687945.51,1103187.325376,154094.78592,7901.8,491713.0
178.882,15606.85,187.5,987.53,556007.43,8668606.758,1062921.7793760002,146055.731008,8752.2,491713.0
179.239,15606.85,187.5,987.53,556007.43,8641318.634,1009786.506016,139469.24,8301.98,486957.576
179.596,14105.6,175.0,987.53,556007.43,8571378.32,939852.89,129626.966,9402.54,481045.902
179.953,15406.68,187.5,987.53,556007.43,8571378.32,873675.87,114441.7,9052.36,467935.88
180.31,15406.68,112.5,1175.04,556007.43,8571378.32,841280.252352,108228.01,9052.36,462154.63
180.667,15406.68,112.5,1175.04,556007.43,8571378.32,801291.56536,106254.308,9052.36,462154.63
181.025,15406.68,112.5,1175.04,562475.4,8571378.32,743635.5,103511.01000000001,7351.56,462154.63
181.382,15406.68,100.0,1175.04,562475.4,8571378.32,726139.1164000002,96862.81,9040.397200000001,462154.63
181.739,15406.68,125.0,1175.04,562475.4,8629990.07584,692361.9596000002,93659.24800000002,8820.289200000001,458640.21
182.096,15046.436000000002,125.0,1237.55,553840.44,8641464.218224002,648456.72,87589.96,8883.507280000002,458640.21
182.453,13405.05,125.0,1237.55,540782.567184,8613616.698144,646176.12,84324.25,7951.82,458640.21
182.81,13405.05,125.0,825.02,519963.37739199994,8468047.527152002,614779.9466560001,80891.17206400001,8902.28,458640.21
183.167,13405.05,125.0,825.02,486562.97268799995,8154092.683584001,581516.7125920001,75586.64556800002,8101.89,458640.21
183.524,11969.724736000002,125.0,825.02,436537.475632,7531875.077168002,527973.5119680001,68549.15864000001,8992.34,450482.1442080001
183.881,10548.938736000002,200.0,642.5140000000001,367806.389504,6606507.474192001,456611.7671200001,58280.888640000005,8652.16,423954.5509120001
184.238,9105.93208,162.5,512.51,284035.96608000004,5137792.342272001,357061.2667360001,46911.19408,9352.52,362440.7549120001
184.595,6301.12,62.5,225.0,189821.49,3648875.968384001,254553.24691200003,32154.01,8902.28,280954.85091200005
184.952,5600.88,50.0,150.0,86378.83,1088565.06,102326.35,20862.22,8812.282000000001,151071.23
185.309,3600.37,0.0,12.5,27054.18,480907.97,39543.84,5225.77,7451.6,51210.69
185.666,3300.31,25.0,0.0,10870.03,144341.9,17541.97,1675.08,7501.62,16941.81
186.023,2200.14,0.0,7.5,3366.99,70842.87,5534.19,600.01,7451.6,8568.84
186.38,2360.174,0.0,0.0,1200.04,70842.87,2400.16,425.01,8001.853999999999,2700.22
186.737,2200.14,0.0,0.0,1200.04,46816.518000000004,1100.03,325.0,7771.7448,1400.06
