# Minimal Reproduction Dataset Exported from LATOOLS on 2018:04:13 10:02:16
# Analysis described in '../analysis.log'
# Run latools.reproduce to import analysis.
#
# Sample: Sample-2
# Analysis Time: 2015-10-29 15:15:37
Time,Al27,Ba137,Ba138,Ca43,Ca44,Mg24,Mg25,Mn55,Sr88
41.069,16407.57,150.0,987.53,450169.7,6872377.686,685401.84,93997.52,10803.36,845963.1471520001
41.426,16007.21,150.0,987.53,444152.48,6769724.37,685401.84,93997.52,11353.74,690928.53
41.783,15907.12,62.5,987.53,444152.48,6769724.37,679019.2359999999,93997.52,11804.01,672812.0575040001
42.14,16207.39,100.0,1187.54,444152.48,6769724.37,669445.33,90906.53,9852.79,593765.7156
42.497,16207.39,100.0,1100.04,444152.48,6769724.37,669445.33,90906.53,12054.18,488506.0
42.854,16207.39,100.0,850.02,444152.48,6769724.37,669445.33,90906.53,12134.296000000002,488506.0
43.211,16607.76,87.5,800.02,447887.93200000003,6769724.37,669445.33,90906.53,12090.2252,488506.0
43.568,18009.12,100.0,800.02,442648.58,6804458.748,669445.33,90906.53,11453.77,488506.0
43.925,18009.12,100.0,800.02,442648.58,6811405.6236000005,669445.33,90906.53,11070.75304,488506.0
44.282,18009.12,100.0,800.02,442648.58,6827615.0,669445.33,92263.47,10653.26,488506.0
44.639,16707.85,100.0,800.02,442648.58,6827615.0,702506.9713600001,92263.47,9452.57,500670.51120000007
44.996,16707.85,100.0,800.02,438247.5760000001,6827615.0,712942.7116640002,92263.47,10503.17,497299.95720000006
45.353,16707.85,100.0,800.02,431646.07,6827615.0,733558.8713600002,96833.04000000001,11263.720000000001,471653.23
45.71,16707.85,100.0,812.52,427462.1512,6937856.650208,741169.4642400001,99879.42,11754.022,471653.23
46.067,16707.85,112.5,812.52,417885.52,6982301.513216,747075.08,99879.42,10253.03,471653.23
46.424,16707.85,112.5,812.52,417885.52,7012972.062736001,747075.08,104354.98,11904.08,471653.23
46.781,18509.698,112.5,812.52,413586.73600000003,6977227.94152,740847.02,104354.98,11944.13,471653.23
47.138,19710.93,137.5,975.03,411744.4,6889618.553504001,741818.516624,104354.98,12254.32,471653.23
47.495,19710.93,125.0,875.02,402532.72,6693435.160368002,715934.78,109561.636,12254.32,686551.7949760001
47.852,20471.836,125.0,875.02,402532.72,6495268.738416001,751233.4518400001,110738.69800000002,12254.32,789331.9335040001
48.209,19911.15,125.0,875.02,402532.72,6085928.65,754027.9879040002,110762.73080000002,11904.08,897933.7135040001
48.566,19911.15,137.5,825.02,402532.72,6029709.349456002,759890.1633280001,110240.29,10953.45,956622.994512
48.923,19911.15,137.5,825.02,402532.72,5845425.768400001,751105.0867040001,108191.28600000001,11353.71,993591.91952
49.28,19911.15,162.5,825.02,396292.98,5584880.98,737636.4011520001,103369.04600000002,10953.45,1014662.13
49.637,19911.15,162.5,825.02,390739.716,5584880.98,714235.24,98859.07600000002,11864.076000000001,1014662.13
49.995,19911.15,162.5,825.02,379289.95,5483143.200000001,689367.3919040001,88921.54,11403.74,1014662.13
50.352,23035.104000000007,162.5,825.02,379289.95,5424359.138,646763.49,87690.44,11854.04,1014662.13
50.709,24076.422000000006,100.0,825.02,374966.2624,5290960.67,644517.59,87690.44,11854.04,1007226.0380000001
51.066,25117.74,112.5,787.52,367760.1164,5290960.67,644517.59,87690.44,11854.04,996071.9
51.423,25117.74,150.0,787.52,355415.462944,5264308.13544,634677.2158880001,87690.44,12154.25,975577.8570240003
51.78,25117.74,175.0,787.52,343259.22,5202338.068016001,619689.583904,85435.76775999999,12854.75,944275.3154080003
52.137,25117.74,137.5,787.52,323288.89008000004,5069471.429536001,592434.719696,82220.950416,12504.5,894284.6236320002
52.494,25117.74,137.5,787.52,296922.49315200007,4815487.186656001,547194.7819200001,76398.083472,12594.57,817196.2747200002
52.851,25939.481136000002,137.5,550.01,262552.444032,4419910.97216,484180.59851200006,67693.824624,11954.11,711912.6886720002
53.208,24975.552208000005,137.5,550.01,218071.34492800006,3835789.310528001,397608.5642240001,55292.626896,12254.32,574003.209216
53.565,22713.076208000002,137.5,405.5072,163135.73084800004,3137937.777952001,299521.09020800004,41580.84686400001,11253.64,418405.0552320001
53.922,18658.557152000005,37.5,327.50600000000003,108132.25,2251170.074432,176503.32,22489.2,10453.14,233094.1
54.279,13805.36,25.0,50.0,32429.95,1468699.369312,79142.06,11053.43,8802.23,72722.56
54.636,7301.5,12.5,37.5,16474.4,192788.96,30860.04,3750.4,7301.53,30093.4
54.993,2500.18,0.0,37.5,4967.37,108685.93,12437.67,1650.08,8101.89,12337.83
55.35,1000.03,0.0,12.5,2200.14,42651.83,3600.36,425.01,7901.8,4067.16
55.707,2000.11,2.5,12.5,1266.71,32730.53,1833.43,625.01,8201.94,2466.85
56.064,1780.094,0.0,12.5,433.34,18559.82,933.36,400.0,7651.69,2466.85
56.421,1600.07,0.0,12.5,400.0,15056.47,400.0,275.0,7151.47,1640.1100000000001
56.778,2200.14,12.5,12.5,406.67,13905.51,433.34,150.0,7401.58,400.0
57.135,2240.1459999999997,7.5,12.5,433.34,14956.38,386.672,100.0,7251.51,400.0
57.492,2400.16,0.0,12.5,233.33,14455.96,333.34,125.0,7071.454000000001,133.33
57.849,2200.14,0.0,12.5,300.0,15406.77,200.0,175.0,5700.94,100.0
58.206,2700.21,0.0,12.5,133.33,15056.47,200.0,150.0,6891.380000000001,100.0
58.563,2400.16,0.0,0.0,366.67,14105.67,366.67,200.0,6901.37,66.67
58.92,2600.1980000000003,5.0,0.0,300.0,14634.120799999999,313.336,150.0,6851.35,66.67
59.277,1800.09,0.0,0.0,333.34,14496.024000000001,333.34,250.0,7201.49,33.33
59.634,2544.1928000000003,0.0,12.5,266.67,14105.67,233.33,150.0,7851.77,66.67
59.991,2524.1932,25.0,12.5,300.0,12904.75,166.67,175.0,7451.6,66.67
60.348,2234.5590400000006,12.5,12.5,306.67,14305.84,300.0,140.0,7351.56,66.67
60.705,2184.1532,25.0,12.5,166.67,14455.96,300.0,50.0,7201.49,0.0
61.062,1400.06,0.0,12.5,300.0,14606.08,300.0,75.0,7601.66,0.0
61.418,1600.07,0.0,12.5,260.002,14305.84,100.0,25.0,6951.39,53.33400000000001
61.777,2100.12,12.5,12.5,200.0,13154.94,200.0,125.0,6551.24,66.67
62.134,2080.124,0.0,12.5,200.0,14105.67,266.67,225.0,7081.462000000001,66.67
62.491,2200.14,10.0,0.0,300.0,14656.13,433.34,225.0,7041.446000000002,66.67
62.848,1900.1,0.0,0.0,266.67,13705.36,397.338,225.0,5951.02,0.0
63.205,1500.06,0.0,0.0,233.33,14656.13,453.34000000000003,200.0,6751.31,33.33
63.562,1904.1044,5.0,12.5,166.67,13054.86,300.0,200.0,6751.31,66.67
63.919,1800.09,0.0,12.5,266.67,13955.55,333.34,150.0,6751.31,66.67
64.276,2120.132,0.0,12.5,366.67,14235.815999999999,333.34,200.0,7801.75,93.33599999999998
64.633,1500.06,0.0,12.5,433.34,14465.993999999999,293.336,100.0,7451.6,93.336
64.99,2004.1152000000002,0.0,12.5,233.33,13054.86,133.33,75.0,8001.84,0.0
65.347,2000.11,0.0,0.0,333.34,14205.75,266.67,200.0,7811.760000000001,66.67
65.704,2100.1240000000003,0.0,0.0,313.334,13955.55,420.00800000000004,160.0,7551.64,66.67
66.061,2100.12,0.0,0.0,233.33,12854.71,430.67560000000003,150.0,7551.64,66.67
66.418,1700.08,0.0,0.0,233.33,13405.12,416.80872000000005,125.0,6251.12,53.334
66.775,2020.116,12.5,0.0,233.33,13204.97,333.34,195.0,7251.51,0.0
67.132,1900.1,7.5,0.0,333.34,13405.12,333.34,250.0,6951.39,33.33
67.489,1900.1,0.0,37.5,266.67,13555.24,333.34,150.0,6961.4,66.67
67.846,1500.06,0.0,37.5,266.67,13555.24,366.67,225.0,6551.24,66.67
68.202,1500.06,12.5,50.0,266.67,13555.24,366.67,225.0,6551.24,66.67
68.56,1500.06,12.5,50.0,266.67,13555.24,366.67,225.0,6551.24,66.67
68.917,1500.06,12.5,275.0,266.67,13555.24,366.67,225.0,6551.24,66.67
69.274,1500.06,12.5,275.0,2166.8,66676.58,366.67,225.0,6551.24,33432.99
69.631,1500.06,12.5,915.0319999999999,2166.8,66676.58,366.67,225.0,6551.24,33432.99
69.988,1500.06,150.0,1147.5439999999999,85458.72200000001,2618690.839648,180751.98947200004,15987.738240000002,6551.24,201850.96150400006
70.345,1500.06,150.0,1437.56,158432.549024,2960009.05,206557.18,23285.302240000005,11001.238640000001,287354.89723200013
70.702,4886.742800000001,250.0,1437.56,167428.55,6685694.314448,459430.5630400001,36712.82,13093.29808,379819.0800320002
71.059,6519.273600000001,187.5,1437.56,346073.64148800005,8596456.450144,584261.1741120002,36712.82,15114.64608,437524.31748800015
71.416,8311.880000000001,187.5,1412.56,434440.04763200006,10610052.762,712667.9281280002,66941.72526400001,16069.376,477704.2898080001
71.773,8931.92192,187.5,1412.56,527983.985568,11795962.810448002,782005.4939200003,81702.182864,16657.98,498312.72707200015
72.13,9808.735200000001,187.5,1412.56,581353.451632,12538481.588448001,822404.9161120002,97090.11124800002,16543.198640000002,506398.23734400014
72.487,9702.65,187.5,1412.56,615311.42688,12708472.056848,832566.9614880004,105331.065344,14906.39,511190.13120000006
72.844,10903.34,212.5,1412.56,624962.230768,12505454.4776,827157.7429280002,109901.618208,14887.506128,501380.22
73.201,10903.34,212.5,1412.56,625094.530624,11785888.741744,813368.0188000001,110170.604816,13655.37,501380.22
73.559,10903.34,212.5,1325.05,609922.08,11046048.156000001,785753.8870560001,107721.685216,13655.37,501380.22
73.916,11403.66,225.0,1325.05,609922.08,9430161.93,754791.66968,104430.42,13655.37,501380.22
74.273,11103.488000000001,225.0,1325.05,604080.7816000001,9430161.93,728322.02,98270.51,14556.09,501380.22
74.63,9802.7,250.0,1300.05,601577.368,9353048.429200001,678754.44,92162.96,15156.61,501380.22
74.986,10182.9356,250.0,1137.54,589060.3,9304852.4912,656233.8,86811.15,16007.37,501380.22
75.344,9502.54,250.0,1137.54,589060.3,9189182.24,607965.9,86635.3,16257.6,501380.22
75.701,9502.54,192.5,1137.54,589060.3,9189182.24,607965.9,86635.3,16698.03,512848.71
76.058,9502.54,87.5,1137.54,589060.3,9155959.736000001,607965.9,86635.3,16758.08,512848.71
76.415,10202.93,87.5,1137.54,589060.3,9106125.98,607965.9,86635.3,16005.396,515112.54
76.772,10262.980000000001,87.5,1137.54,589060.3,9106125.98,607965.9,86635.3,15206.65,515112.54
77.129,9402.49,87.5,1137.54,589060.3,9106125.98,607965.9,86635.3,14556.09,510819.74199999997
77.486,9990.818,87.5,1162.54,589060.3,9081506.542400002,607965.9,86635.3,15757.14,506174.456
77.843,9982.81,87.5,1162.54,589060.3,9040344.510400001,607965.9,86635.3,14956.44,491886.11
78.2,9602.59,87.5,1162.54,593489.418144,8999571.386400001,607965.9,95539.084,14956.44,491886.11
78.557,9602.59,87.5,1162.54,593142.7143040001,8900315.82,600002.68,97322.08056000002,14956.44,491886.11
78.914,9602.59,175.0,1225.05,591695.09072,8902260.36,623557.83,100587.48776000002,14456.01,486226.75560000003
79.271,9602.59,200.0,987.53,581447.882864,8878704.5124,650742.5339680001,102228.12080000002,13505.25,483801.318
79.628,9602.59,200.0,987.53,568822.6748640001,8850663.731599998,664371.4773920001,102962.33600000001,12704.64,471674.13
79.985,8301.94,200.0,987.53,554700.27,8796137.3236,664923.6893920001,98456.37720000002,12784.752,471674.13
80.342,9502.54,100.0,987.53,535689.66,8741610.9156,654982.5288000001,96404.4692,11553.84,471674.13
80.699,9502.54,137.5,987.53,535689.66,8629628.32,626318.89,89901.44,11253.64,465122.86
81.056,9502.54,137.5,1112.54,535689.66,8604171.732112002,609847.116224,89901.44,11603.87,465122.86
81.413,9502.54,137.5,1112.54,535689.66,8543667.978720002,577923.84,89901.44,11463.792000000001,465122.86
81.77,10463.098,137.5,1025.03,530478.0592,8457566.369792001,561339.4,87966.82,11453.77,465122.86
82.127,11103.47,137.5,1025.03,528244.5160000001,8351441.053792002,561339.4,87966.82,10453.14,465122.86
82.484,11103.47,162.5,1025.03,517076.8,8268014.613760001,561339.4,84625.68,10823.394000000002,467744.988
82.841,11403.66,187.5,1025.03,517076.8,8099001.74,561339.4,84625.68,10403.11,468302.39999999997
83.198,11537.363680000002,187.5,1087.54,517076.8,8033245.207552001,561339.4,84148.41,9552.63,466123.91
83.555,11531.766400000002,187.5,1050.03,517076.8,7874359.55,561339.4,84148.41,10953.45,454230.41
83.912,11343.662,225.0,962.53,517076.8,7874359.55,570897.6039999999,84148.41,11083.554,454230.41
84.269,10302.99,225.0,962.53,517076.8,7847662.924400001,577269.74,84148.41,11309.686800000001,454230.41
84.626,9502.54,212.5,925.03,509703.0708,7803168.548400001,577269.74,84148.41,11203.61,450326.51
84.983,9802.7,75.0,925.03,503256.1568,7758674.1724000005,606257.66264,84148.41,11353.71,450326.51
85.341,9502.54,75.0,925.03,490324.82,7651887.67,620467.42864,88243.17,11403.74,450326.51
85.698,9642.618,75.0,925.03,484842.23,7634822.697168001,634677.19464,88243.17,11703.94,450326.51
86.055,9302.43,75.0,925.03,468952.19,7587305.26872,648318.57,90328.59,11003.48,450326.51
86.412,9302.43,75.0,1187.54,468952.19,7524358.70472,648318.57,90328.59,10653.26,450326.51
86.769,9302.43,75.0,1162.54,468952.19,7448431.82872,668200.2479999999,90328.59,11703.94,452133.73
87.126,9422.508000000002,100.0,912.53,468952.19,7337154.85,674827.4739999999,90328.59,11103.55,452133.73
87.483,8962.298,100.0,912.53,468952.19,7272253.29,681454.7,94068.14400000001,11894.098,452133.73
87.84,8301.94,100.0,912.53,468952.19,7272253.29,681454.7,96561.18,11395.766000000001,452133.73
88.197,7001.38,100.0,912.53,468952.19,7207497.271488001,696343.3224000001,96561.18,10853.39,744373.15624
88.554,7401.54,100.0,912.53,467523.73448000004,7151021.372064001,700937.8520000001,96561.18,10823.432,886839.1756800001
88.911,6301.12,112.5,912.53,467110.10920000006,7060022.150064,704139.5508000002,96561.18,9952.85,1036561.5570880001
89.268,6301.12,112.5,837.52,460742.1332,6964398.689040001,697040.6489600003,96561.18,8602.13,1118985.6269440001
89.625,6301.12,112.5,837.52,451995.722,6817257.18,691022.7987520003,97340.41,8602.13,1167560.7675680004
89.982,6301.12,112.5,687.51,437112.31,6728627.402896001,678235.3,97340.41,8602.13,1179181.4693280002
90.339,6301.12,112.5,687.51,423553.55160000006,6600788.645760001,678235.3,94299.1,8602.13,1173874.2125280004
90.696,6301.12,100.0,687.51,397281.65,6464225.658384002,665685.0664000001,94299.1,8602.13,1150767.6
91.053,6301.12,100.0,687.51,397281.65,6279424.75,658307.8388000001,94299.1,8602.13,1137927.5432000002
91.41,6301.12,87.5,687.51,387490.25800000003,6182942.532784002,640869.5568000001,94299.1,9702.71,1107834.7872000001
91.767,6301.12,125.0,687.51,374250.11,6027655.869279999,623517.1135200001,94299.1,10002.88,1080736.61
92.124,14657.053600000005,125.0,787.52,371356.23,5883006.80328,591043.89,94299.1,10333.08408,1041911.87
92.481,18923.963200000006,125.0,687.51,371356.23,5709116.92,586015.12,94892.37200000002,10403.1284,1041911.87
92.838,23540.86768000001,125.0,687.51,371356.23,5556179.42,586015.12,93394.36,10603.252,1041911.87
93.195,26503.98720000001,125.0,525.01,367103.442,5524488.311072,586015.12,93394.36,9402.54,1041911.87
93.552,28334.79500800001,125.0,525.01,362850.654,5433647.096064001,586015.12,93394.36,10102.94,1035652.99
93.909,29075.28708800001,175.0,525.01,350092.29,5331867.172064,586015.12,91374.372,10002.888,1026264.67
94.266,29277.851840000003,187.5,525.01,350092.29,5232926.381376001,586015.12,89354.384,9752.74,1020132.3496000001
94.623,28651.253200000003,187.5,525.01,350092.29,5047279.8,597840.898,83294.42,9752.74,1004904.7116
94.98,26319.47,75.0,525.01,345300.13224,5047279.8,605724.75,83294.42,9752.74,991554.7376000001
95.337,25718.6,87.5,587.51,341563.12559999997,5047279.8,605724.75,83294.42,9752.74,959514.8
95.694,22414.13,87.5,587.51,334660.6656,5047279.8,619510.2180000001,83294.42,9752.74,959514.8
