# Minimal Reproduction Dataset Exported from LATOOLS on 2018:04:13 10:02:16
# Analysis described in '../analysis.log'
# Run latools.reproduce to import analysis.
#
# Sample: Sample-3
# Analysis Time: 2015-10-29 15:20:14
Time,Al27,Ba137,Ba138,Ca43,Ca44,Mg24,Mg25,Mn55,Sr88
17.861,1928.1108,0.0,0.0,466.67,15857.23,366.67,275.0,6051.05,33.33
18.218,1500.06,0.0,0.0,466.67,16117.467999999999,133.33,200.0,7651.69,100.0
18.576,1500.06,0.0,0.0,466.67,17008.25,366.67,200.0,7651.69,100.0
18.933,1500.06,0.0,25.0,466.67,17008.25,366.67,200.0,7651.69,100.0
19.29,1500.06,0.0,25.0,466.67,17008.25,366.67,200.0,7651.69,100.0
19.647,1500.06,75.0,450.01,1266.71,63364.32,366.67,200.0,7651.69,25652.76
20.004,1500.06,75.0,450.01,1266.71,63364.32,101988.33390400001,200.0,7651.69,25652.76
20.361,4075.4177760000002,147.5,832.5280000000001,87013.85792000001,2667246.2033280004,121412.29,9454.374080000001,9012.382,238258.279008
20.718,5046.421904000001,175.0,1087.54,166858.58414400002,3487477.81,259560.17665600003,14528.044080000001,9112.426,339792.985312
21.075,5906.494544000001,175.0,1087.54,171399.94,6349086.974192001,339016.123536,19601.71408,9202.44,446942.397312
21.432,5570.812448000001,175.0,1087.54,372746.377488,7919827.113328001,416101.99553600006,25568.35,8151.91,504653.18537599995
21.789,5221.663984000001,175.0,1087.54,469808.29555200005,9408387.51,494546.6369600001,25568.35,8101.89,539697.439824
22.146,3000.25,175.0,1087.54,572241.045552,10201651.629072,506841.65,66458.62731200001,8482.078000000001,552201.771248
22.503,4100.47,175.0,1187.54,628311.288992,10562136.639344003,657347.3973120002,86750.37972800001,8502.08,555216.56392
22.86,3300.31,175.0,1187.54,663495.3485280001,10610292.098207999,737258.0812800002,108400.17156800002,8201.94,549666.3608
23.217,2600.19,175.0,1300.05,678262.154064,10289567.42,825712.4260320002,121379.96632,8001.84,542216.9988000001
23.574,2800.228,212.5,1100.04,683563.69,10289567.42,885885.3395360002,130038.613488,7701.71,524153.01
23.931,2600.19,200.0,1100.04,683910.17,10289567.42,930772.0881120001,133950.794256,7851.77,524153.01
24.288,2200.14,112.5,1100.04,675146.89,10289567.42,956917.9229280001,136798.61,7301.53,524153.01
24.645,2200.14,112.5,987.53,675146.89,10289567.42,970142.8221600002,135312.33,8602.13,524153.01
25.002,2200.14,112.5,987.53,675146.89,10289567.42,970578.1276160002,135312.33,8702.18,517531.59
25.359,2200.14,112.5,987.53,675146.89,10321518.2,961413.0619040002,130501.6,9252.46,517531.59
25.716,2100.12,112.5,987.53,675146.89,10321518.2,951289.9010400001,129695.75,8051.87,517531.59
26.073,2600.202,137.5,987.53,675146.89,10321518.2,925496.57,129695.75,9032.372000000001,517531.59
26.43,2400.16,137.5,987.53,677117.14144,10321518.2,900597.0866720001,126999.13160000002,7851.77,517531.59
26.787,2400.16,137.5,1212.55,673095.59144,10351604.133824,869711.3109920003,124836.2,8592.164,516846.63
27.144,2400.16,137.5,1212.55,669074.04144,10370758.76072,833637.8729920003,118633.27632000002,7201.49,516846.63
27.501,2400.16,125.0,1212.55,655039.14,10339560.309776,790698.1633600002,112083.037664,7901.8,516846.63
27.858,2400.16,125.0,1337.55,655039.14,10299494.601488,745129.38,105788.41,7601.66,516846.63
28.215,2400.16,125.0,1337.55,655039.14,10229673.675344002,693437.32,96686.87,8001.84,518130.9021600001
28.572,4200.556,125.0,1150.04,655039.14,10180050.594560001,651748.724,89474.31,8151.91,514203.1141600001
28.929,4800.687999999999,125.0,1150.04,655039.14,10021654.13,590699.36,76966.03,7251.51,510275.32616000006
29.286,5400.82,125.0,1037.53,654900.73,10021654.13,560101.31,72522.43,7551.64,497207.69
29.643,5400.82,112.5,1037.53,643006.0,10021654.13,516856.62,72522.43,8001.854000000001,497207.69
30.001,5400.82,75.0,1037.53,643006.0,10021654.13,496112.58,70174.5568,8121.906800000002,497207.69
30.358,7921.882,112.5,1037.53,643006.0,10021654.13,460508.96,66593.69816000001,7601.66,493758.96
30.715,8872.80544,112.5,1037.53,643006.0,10009413.474880002,427774.62,63084.78179200001,8752.2,493758.96
31.072,9602.59,112.5,1037.53,639515.12,9957505.462560002,427774.62,56966.01,8402.03,493758.96
31.429,11086.805920000003,112.5,1037.53,632703.5304,9870509.625680001,427774.62,56966.01,8802.23,487306.7716000001
31.786,11326.943920000003,112.5,1137.54,619489.0784,9700605.743040003,421430.452,56966.01,8752.2,481763.108
32.143,11567.081920000004,112.5,1137.54,606972.8024,9537653.449280001,415086.284,56966.01,8502.08,473493.87
32.5,10803.28,212.5,1137.54,576933.74,9198997.08,396053.78,56966.01,7451.6,452412.77
32.857,10803.28,212.5,1137.54,576933.74,9198997.08,396053.78,55034.94,7851.77,452412.77
33.214,10803.28,187.5,1225.05,576933.74,9062916.3264,396053.78,55034.94,8001.84,452412.77
33.571,10803.28,187.5,912.53,576933.74,8915495.51,396053.78,55034.94,7571.68,452412.77
33.928,10803.28,150.0,912.53,576933.74,8880655.22848,396053.78,55034.94,6651.27,452412.77
34.285,10803.28,162.5,912.53,576933.74,8774594.3452,396053.78,55034.94,6201.11,447852.26
34.642,12904.768000000002,162.5,912.53,576933.74,8698017.6252,408015.32,55034.94,7515.255440000001,447852.26
34.999,13605.264000000001,162.5,912.53,580943.5920800001,8532611.91,408899.588,56113.3,8119.927200000002,447852.26
35.356,14305.76,150.0,950.03,577177.99208,8532611.91,413476.28,56113.3,8502.08,447852.26
35.713,14305.76,150.0,950.03,573412.39208,8504325.034000002,413476.28,56113.3,9042.356000000002,447852.26
36.07,13405.05,150.0,950.03,558105.74,8461894.72,413476.28,57643.17,9002.33,447852.26
36.427,14405.84,150.0,950.03,558105.74,8436723.109584002,413476.28,57643.17,8680.177200000002,451184.61
36.784,13561.200400000002,137.5,1075.04,539400.73,8382928.732048001,432211.43840000004,57643.17,7701.71,451184.61
37.141,13485.152000000002,162.5,1075.04,539400.73,8315955.228080001,440017.7544,57643.17,7837.381440000001,451184.61
37.498,12104.12,162.5,1075.04,526415.08,8203016.78808,448175.10855999996,57643.17,7001.41,451184.61
37.855,12104.12,162.5,1075.04,526415.08,8101015.39456,452507.86,62188.818,7401.58,758821.3108000002
38.212,12104.12,162.5,1075.04,519754.18,7897202.52,463630.63,63704.034,6801.33,911515.6518400003
38.569,11803.92,162.5,812.52,519754.18,7897202.52,471045.81,65219.25,7561.654,1073901.1718880003
38.926,11803.92,162.5,812.52,519754.18,7848793.019200001,471045.81,65219.25,7951.82,1168759.1080480004
39.283,11803.92,137.5,812.52,519754.18,7818537.0812,504772.8052160001,65219.25,7451.6,1231238.9900160003
39.64,11803.92,125.0,812.52,519754.18,7745922.83,517402.5961120002,61556.25,8352.01,1256086.9991840003
39.997,11803.92,125.0,812.52,515960.2200000001,7745922.83,527984.2009280002,68315.33977600001,8552.11,1260514.8301440002
40.354,11803.92,125.0,812.52,509947.1828800001,7688388.523120001,524028.6832480001,71086.31496,8702.18,1254496.25
40.711,13893.292480000002,125.0,1012.53,498894.8,7635928.566480001,516634.3947680001,73312.29872,7601.66,1236795.47
41.068,15012.922400000001,125.0,1012.53,484435.4892800001,7545091.532480001,493337.12,73306.81448,7851.77,1236795.47
41.426,15312.182880000002,125.0,1012.53,464947.7,7461371.11248,491212.87,70181.02104,7501.62,1236795.47
41.783,15537.315200000001,125.0,1012.53,450032.92,7291737.66,467179.31,68437.97320000001,7701.71,1236795.47
42.14,15164.9768,125.0,1125.04,450032.92,7291737.66,467179.31,63161.85,6751.31,1236795.47
42.497,13204.9,125.0,1125.04,450032.92,7228825.004000002,467179.31,60878.93,6451.2,1236795.47
42.854,14005.52,50.0,1125.04,450032.92,7158795.47,467179.31,60878.93,7511.642,1225446.25
43.211,13585.242,75.0,1162.54,450032.92,7110116.57,467179.31,60878.93,7681.712000000001,1225446.25
43.568,13184.968,112.5,962.53,450032.92,7037077.5,467179.31,60878.93,7701.71,1225446.25
43.925,11203.53,125.0,962.53,458714.8720000001,7037077.5,471867.13,60878.93,7601.66,1225446.25
44.282,11203.53,162.5,962.53,464502.84,7037077.5,471867.13,60878.93,6601.25,1225446.25
44.639,10263.002,162.5,962.53,464502.84,7037077.5,471867.13,61506.07,6851.35,1218606.458
44.996,9302.43,162.5,875.02,470232.35136000003,7037077.5,471867.13,61506.07,7801.75,1208346.77
45.353,8401.99,162.5,875.02,469835.40536,7016513.436000001,471867.13,61506.07,7651.6900000000005,1208346.77
45.71,8401.99,162.5,875.02,469438.45936,6985667.34,471867.13,61506.07,8001.84,1189057.548112
46.067,8401.99,150.0,875.02,462518.11,6985667.34,467421.004,61506.07,7301.53,1159040.430224
46.424,9422.518000000002,150.0,875.02,462518.11,6985667.34,471867.13,70602.23800000001,8151.91,1099161.8379360002
46.781,10102.87,150.0,962.53,462518.11,6985667.34,449636.5,74392.308,8352.01,1010638.4650080001
47.138,10102.87,187.5,962.53,462518.11,6965539.840000001,511295.1896320001,78406.12600000002,8352.01,866175.6332640001
47.495,10102.87,175.0,962.53,457530.2028,6935348.59,534653.6560320001,80456.42,8452.06,731312.942896
47.852,9282.454000000002,175.0,962.53,455192.114,6935348.59,563834.7290880001,86123.244,9302.49,461809.91
48.209,8602.08,175.0,962.53,444904.57,6935348.59,579045.8459360001,87438.04280000001,8952.31,461809.91
48.566,7501.58,150.0,877.5239999999999,444904.57,6935348.59,586399.644784,88551.87616000001,8902.28,461809.91
48.923,7741.723999999999,175.0,650.01,444904.57,6935348.59,584928.606032,87388.37336000003,8902.28,461809.91
49.28,5800.95,175.0,650.01,444904.57,6935348.59,574213.3176320001,86025.58680000002,8902.28,461809.91
49.637,7501.58,212.5,650.01,440334.28040000005,6935348.59,561730.0765760001,80305.73,7901.8,461809.91
49.994,7581.656,212.5,650.01,432937.70440000005,7124640.172432002,535083.02,80305.73,8702.2,461809.91
50.351,8021.825999999999,212.5,650.01,424879.4084000001,7218099.306048002,527935.965392,78407.45000000001,7601.66,700492.8199200002
50.708,7001.38,175.0,650.01,407921.69,7317116.172240002,502453.3,75560.03,8332.028,819945.8520800001
51.065,8001.8,175.0,800.02,404613.09,7373481.418368002,502453.3,73100.59000000001,7501.62,947920.7640000003
51.422,8001.8,175.0,800.02,391895.87,7409927.451488002,502453.3,68732.44,7451.6,1026393.4956800003
51.779,8001.8,175.0,800.02,391895.87,7413941.225856002,502453.3,65344.72,7731.724000000001,1079507.8028800003
52.136,8001.8,150.0,800.02,391895.87,7391333.367952002,502453.3,65344.72,7601.66,1106590.8067200002
52.493,8001.8,162.5,862.52,391895.87,7326101.636272002,502453.3,65344.72,7601.66,1123347.81
52.85,8001.8,162.5,787.52,391895.87,7223619.533584001,507424.56,65344.72,7501.62,1118523.029392
53.208,9362.5,162.5,787.52,391895.87,7038288.827584001,507424.56,65344.72,7931.817999999999,1107054.482032
53.565,9142.3744,62.5,787.52,391895.87,6864444.773536,507424.56,65344.72,7451.6,1084216.041488
53.922,9642.632,62.5,787.52,393770.52,6504700.54,507424.56,70615.3,8602.13,1038976.208304
54.279,8702.13,62.5,800.02,393770.52,6473038.9833120005,535130.0784,72372.16,8442.068000000001,974106.8767520001
54.636,8702.13,100.0,800.02,393770.52,6218425.14,551488.7884,74129.02,8101.89,867385.606
54.993,8702.13,100.0,800.02,393770.52,6218425.14,562955.87,74129.02,8301.98,767938.07136
55.35,8702.13,100.0,800.02,389599.6320000001,6186672.643072001,582472.22168,74129.02,8602.150000000001,568767.4
55.707,8702.13,112.5,800.02,383343.3,6154495.780768001,589218.11,74129.02,7451.6,568767.4
56.064,8702.13,112.5,800.02,383343.3,6118299.189360001,610814.719936,74129.02,8392.056,568767.4
56.421,11343.834,112.5,975.03,383343.3,6039636.279072002,626252.14624,74179.24,7201.49,568767.4
56.778,12312.458800000002,112.5,975.03,383343.3,5947724.055472001,630018.728336,78385.7984,8151.91,568767.4
57.135,13413.168800000001,112.5,975.03,380413.88,5880932.384640001,628528.346416,77006.23318400001,8352.032,568767.4
57.492,14205.68,112.5,975.03,380413.88,5716219.27,621447.2298880001,76177.88718399999,7651.69,741116.3713920001
57.849,14205.68,212.5,1075.04,380413.88,5716219.27,604294.515536,75056.15992,8642.168000000001,827779.0272
58.206,17028.308000000005,212.5,1075.04,376735.78,5716219.27,583934.111472,70037.51,8952.31,920028.2670400001
58.563,17941.232000000004,212.5,1000.03,376735.78,5716219.27,550887.32,70037.51,7851.77,973339.343344
58.92,18910.06,112.5,1000.03,376735.78,5716219.27,535162.47176,70037.51,9102.38,1001378.0592800002
59.277,20652.052,112.5,887.52,376735.78,5769569.9034400005,504715.93,70037.51,8902.28,998569.3385280002
59.634,21813.38,137.5,887.52,376735.78,5776904.426800001,479123.68,70037.51,8562.134,962586.9664000003
59.991,21813.38,137.5,775.02,370232.82,5771847.637360002,455277.03,67583.726,7551.64,899194.8438400002
60.348,21813.38,137.5,775.02,366279.50399999996,5715062.996080002,447173.5780000001,65129.942,7401.58,790542.0356320002
60.705,25839.074,75.0,775.02,357098.05,5647391.396912003,425077.87,57768.59,7905.8284,688630.1907520002
61.062,27180.972,87.5,775.02,357098.05,5503428.25,425077.87,57768.59,8065.902400000001,485867.59
61.418,28522.87,87.5,775.02,345364.730784,5407652.016320001,419521.198768,57768.59,7451.6,485867.59
61.776,28522.87,87.5,775.02,333355.97643200005,5204358.451840001,410803.43225600006,56339.04641600001,8352.01,485867.59
62.133,28522.87,87.5,812.52,314278.06288000004,4927398.265008002,394498.5423200001,55695.71016,8472.096,473408.57568
62.49,28522.87,87.5,787.52,287003.11342400004,4499585.010064001,367289.24964800006,50773.93532800001,8662.182,452628.675088
62.847,27291.86776,87.5,787.52,251364.98388800002,3931036.4389280016,327925.06859200005,45351.694623999996,7301.53,417521.2616960001
63.204,24441.332928000003,87.5,500.01,206980.71080000006,3178744.1384480014,275411.10038400005,38079.652592,8402.03,359067.939696
63.561,21410.726496000003,62.5,362.5,154323.01515200004,2342353.2083680006,209943.05889600006,29131.258208,7651.69,290800.1538240001
63.918,17132.548944000002,25.0,62.5,100185.27,1307037.63,142433.76,19335.5,7451.6,193600.98
64.275,12569.956816000002,25.0,25.0,33765.8,492512.85,54148.83,7951.78,6851.35,127679.77
64.632,5900.98,25.0,12.5,12737.96,212024.71,22981.48,5900.98,7451.6,30527.51
64.99,2700.21,50.0,12.5,4233.84,76215.35,8468.68,1650.08,7801.75,10002.96
65.347,2200.14,0.0,12.5,2866.9,40847.54,4600.59,500.01,7941.834000000001,5534.24
65.704,2284.1556,37.5,25.0,533.34,17358.59,900.02,125.0,7351.56,2000.12
66.061,2120.138,12.5,0.0,333.34,16107.4,933.36,50.0,7601.66,733.35
66.418,1700.08,25.0,0.0,366.67,16057.426000000001,500.01,175.0,8301.98,733.35
66.775,1200.04,25.0,0.0,380.004,14606.08,833.35,125.0,8291.992000000002,446.67600000000004
67.132,1200.04,12.5,0.0,466.67,13955.55,666.6800000000001,155.0,7501.62,33.33
67.489,1740.0900000000001,37.5,0.0,233.33,13955.55,633.346,50.0,7919.818400000001,0.0
67.846,1800.09,12.5,0.0,426.672,13955.55,333.34,25.0,7505.229680000001,0.0
68.202,2100.12,0.0,0.0,380.004,12154.21,333.34,110.0,7001.41,33.33
68.56,2100.12,0.0,0.0,166.67,13435.172000000002,353.34000000000003,97.0,6951.39,100.0
68.917,2100.12,12.5,12.5,233.33,12930.782400000002,266.67,100.0,7071.446,113.334
69.274,2000.11,15.0,12.5,333.34,12654.57,333.34,75.0,6551.24,66.67
69.631,1500.06,12.5,25.0,366.67,12754.64,233.33,200.0,6951.39,66.67
69.988,2100.12,0.0,25.0,313.336,12754.64,400.0,150.0,7411.608,0.0
70.345,1916.1068,0.0,0.0,133.33,12754.64,400.0,200.0,7601.66,0.0
70.702,1900.1,0.0,0.0,300.0,14305.84,400.0,150.0,6701.29,0.0
71.059,1519.27416,0.0,0.0,313.336,14035.653999999999,333.34,150.0,7761.754,0.0
71.416,1200.04,0.0,0.0,266.67,14395.934,433.34,125.0,7051.43,0.0
71.773,800.02,0.0,12.5,433.34,12804.68,373.34000000000003,225.0,7981.854,66.67
72.13,1400.06,25.0,0.0,366.67,13665.356000000002,393.34000000000003,250.0,7801.772000000001,100.0
72.487,1700.092,0.0,12.5,400.0,13004.82,66.67,175.0,6951.39,0.0
72.844,1880.1040000000003,25.0,12.5,166.67,12704.6,305.338,125.0,7451.6,133.33
73.201,1700.08,0.0,12.5,233.33,13535.240000000002,366.67,200.0,7201.49,100.0
73.558,1700.08,37.5,0.0,300.0,13054.86,266.67,225.0,7811.766000000001,66.67
73.915,2140.138,25.0,0.0,433.34,14455.96,366.67,125.0,7701.71,33.33
74.272,1700.08,0.0,0.0,533.34,14255.79,433.34,210.0,7901.8,60.00000000000001
74.629,2280.152,0.0,0.0,433.34,14255.818,300.0,125.0,8001.84,0.0
74.986,2000.11,12.5,0.0,366.67,13305.05,346.668,187.0,6901.37,66.67
75.343,2100.12,25.0,0.0,433.34,13455.16,133.33,50.0,7701.71,0.0
75.7,1300.05,25.0,0.0,366.67,13505.2,400.0,177.4,6801.33,66.67
76.057,2040.12,0.0,0.0,233.33,12904.75,333.34,175.0,7101.45,33.33
76.414,2100.12,0.0,0.0,233.33,14245.810000000001,386.672,200.0,6501.22,33.33
76.772,2100.12,0.0,0.0,266.67,14255.818000000001,333.34,150.0,7501.62,66.67
77.129,1980.11,0.0,0.0,318.6696,14606.08,333.34,225.0,7301.53,66.67
77.486,1900.1,0.0,0.0,393.338,13555.24,333.34,250.0,7551.64,0.0
77.843,1500.06,0.0,0.0,266.67,14295.866,333.34,220.0,7721.732,66.66600000000001
78.2,2300.15,12.5,0.0,300.0,14039.6624,333.34,125.0,6651.27,53.33200000000001
78.557,2700.21,7.5,0.0,166.67,12504.46,333.34,175.0,7203.515600000001,33.33
78.914,2900.24,0.0,0.0,246.668,14836.326000000001,266.67,175.0,7341.576,0.0
79.271,2800.22,0.0,0.0,166.67,14506.0,433.34,150.0,6151.09,25.3336
79.628,2800.22,0.0,12.5,233.33,15406.784000000001,353.336,185.0,7101.45,26.668000000000003
79.985,2100.12,25.0,12.5,273.334,14896.340800000002,300.0,75.0,7081.452800000001,0.0
80.342,2100.12,37.5,12.5,300.0,14656.13,300.0,175.0,7401.584000000001,0.0
80.699,1100.03,0.0,25.0,133.33,14205.75,293.334,100.0,7051.43,66.66600000000001
81.056,2040.122,25.0,25.0,166.67,13104.9,300.0,165.0,6851.35,66.67
81.413,2100.12,22.5,12.5,366.67,13305.05,133.33,150.0,7561.6720000000005,75.9992
81.77,2300.15,25.0,0.0,393.338,14115.712,333.34,50.0,6651.27,33.33
82.127,2280.148,0.0,0.0,466.67,13805.44,333.34,100.0,7293.544400000001,80.0
82.484,2000.11,25.0,12.5,333.34,14506.0,360.006,125.0,6851.35,0.0
82.841,2200.14,25.0,25.0,333.34,14441.9668,266.67,125.0,7351.56,66.67
83.198,1600.07,25.0,25.0,333.34,14886.344000000001,333.34,150.0,7221.505999999999,45.334
83.555,2160.136,0.0,25.0,466.67,13655.32,266.67,175.0,7151.47,60.00000000000001
83.912,2220.144,0.0,25.0,413.338,14556.04,500.01,200.0,6801.33,0.0
84.269,1900.1,0.0,25.0,382.6696,14155.71,413.34000000000003,100.0,7401.58,0.0
84.626,2040.124,12.5,0.0,100.0,14355.88,466.67,100.0,7801.768,66.67
84.983,1900.1,12.5,12.5,285.86792,14556.04,266.67,125.0,8041.870000000001,66.67
85.34,1300.05,0.0,0.0,200.0,12804.68,466.67,150.0,7501.62,33.33
85.697,1700.08,0.0,0.0,346.67,14355.88,466.67,200.0,8001.84,33.33
86.054,2000.11,0.0,0.0,266.67,14305.84,466.67,225.0,6501.22,100.0
86.411,1900.1019999999999,0.0,0.0,366.67,13355.09,466.67,75.0,7731.74,100.0
86.768,1900.1,0.0,0.0,233.33,14616.116,566.68,150.0,7151.47,100.0
87.125,1500.06,7.5,0.0,466.67,14578.0812,526.674,140.0,7601.683999999999,66.67
87.482,1920.112,0.0,0.0,352.0008,14205.75,466.67,100.0,7501.62,33.33
87.839,1100.03,0.0,0.0,460.004,14480.40224,466.67,50.0,6351.16,73.334
88.196,2360.1679999999997,0.0,12.5,133.33,13004.82,233.33,25.0,7141.482,66.67
88.554,2460.182,0.0,12.5,400.0,15306.68,466.67,210.0,6689.294400000001,66.67
88.911,2800.22,0.0,12.5,400.0,15306.68,466.67,325.0,6351.16,66.67
89.268,2800.22,0.0,12.5,400.0,15306.68,466.67,325.0,6351.16,66.67
89.625,2800.22,0.0,12.5,400.0,15306.68,466.67,325.0,6351.16,66.67
89.982,2800.22,0.0,62.5,400.0,15306.68,466.67,325.0,6351.16,66.67
90.339,2800.22,0.0,62.5,43052.77,860359.59,19911.12,4625.6,6351.16,126185.93713600002
90.696,4716.042512000001,112.5,646.5208,43052.77,860359.59,19911.12,4625.6,6351.16,189353.31
91.053,5416.222512000001,112.5,957.534,139054.450288,2618030.466512,133631.022528,24293.899152,7917.8824,290102.59801600006
91.41,6197.084624000001,112.5,1287.55,185566.892288,3493521.150512,188727.87452800001,38835.880208,7776.362864000001,359156.62606400007
91.767,6301.12,112.5,1287.55,262976.42304,4779035.765456,295395.38,45457.97,8089.9364000000005,421972.88667200005
92.124,6704.530560000001,112.5,1287.55,275614.98,5237813.01,295395.38,72187.97532800001,8136.74192,462421.17942400003
92.481,6621.262000000001,187.5,1200.04,412499.40486400004,6986362.740896001,510038.218048,86244.63801600003,6751.31,488924.20096
92.838,5600.88,150.0,962.53,480917.2662560001,7914561.851392001,614583.1415520001,99819.97001600002,8151.91,499768.53491199994
93.195,5600.88,125.0,937.53,554167.4056640001,8838631.327664,724631.1838400001,107019.79496000003,7901.812,503255.4581439999
93.552,5600.88,125.0,937.53,598926.854912,9347154.769744001,786357.7749440001,111319.80336000003,7501.62,496930.12
93.909,5300.79,125.0,937.53,629155.378656,9649665.477824,824469.1388480001,113334.63,8151.91,496930.12
94.266,6401.15,137.5,912.53,643457.1788,9710304.624752,835291.4496000002,113334.63,8057.8788,490590.45800000004
94.623,6401.15,125.0,837.52,653897.67,9681880.63152,830665.2702240001,113334.63,7701.71,484250.7960000001
94.98,6401.15,125.0,837.52,649920.59,9489979.12,820227.3566400001,110648.19200000001,8332.024,465231.81
95.337,6601.23,125.0,837.52,649920.59,9489979.12,794989.1006400001,106957.30440000001,7351.56,465231.81
95.694,6601.23,137.5,837.52,649920.59,9489979.12,771090.0281600002,103952.64,8001.84,465231.81
96.051,6901.34,150.0,837.52,649920.59,9489979.12,723393.83,97566.63,7001.41,465231.81
96.408,7201.46,137.5,837.52,649920.59,9489979.12,723393.83,96033.33,7751.73,465231.81
96.765,6901.34,175.0,837.52,649920.59,9489979.12,702082.2944,96033.33,7501.62,465231.81
97.122,6901.34,175.0,925.03,649920.59,9676351.777936,689935.05,93565.634,7731.746000000001,471672.05720000004
97.479,6901.34,175.0,925.03,645062.4079999999,9775088.341936,665674.62,90811.896,6501.22,472896.3552000001
